frame, quadrant, color, entry/exit 
1075, 3, Yellow, entry
1075, 4, White, entry
1076, 1, White, entry
1076, 2, Orange, entry
1076, 3, Yellow, entry
1076, 4, White, entry
1077, 1, White, entry
1077, 2, Orange, entry
1077, 3, Yellow, entry
1077, 4, White, entry
1078, 1, White, entry
1078, 2, Orange, entry
1078, 3, Yellow, entry
1078, 4, White, entry
1079, 1, White, entry
1079, 2, Orange, entry
1079, 3, Yellow, entry
1079, 4, White, entry
1080, 1, White, entry
1080, 2, Orange, entry
1080, 3, Yellow, entry
1080, 4, White, entry
1081, 1, White, entry
1081, 2, Orange, entry
1081, 3, Yellow, entry
1081, 4, White, entry
1082, 1, White, entry
1082, 2, Orange, entry
1082, 3, Yellow, entry
1082, 4, White, entry
1083, 1, White, entry
1083, 2, Orange, entry
1083, 3, Yellow, entry
1083, 4, White, entry
1084, 1, White, entry
1084, 2, Orange, entry
1084, 3, Yellow, entry
1084, 4, White, entry
1085, 1, Orange, exit
1085, 2, Orange, entry
1085, 3, Yellow, entry
1085, 4, White, entry
1086, 1, Orange, entry
1086, 2, Orange, entry
1086, 3, Yellow, entry
1086, 4, White, entry
1087, 1, Orange, entry
1087, 2, Orange, entry
1087, 3, Yellow, entry
1087, 4, White, entry
1088, 1, Orange, entry
1088, 2, Orange, entry
1088, 3, Yellow, entry
1088, 4, White, entry
1089, 1, Orange, entry
1089, 2, Orange, entry
1089, 3, Yellow, entry
1089, 4, White, entry
1090, 1, Orange, entry
1090, 2, Orange, entry
1090, 3, Yellow, entry
1090, 4, White, entry
1091, 1, Orange, entry
1091, 2, Orange, entry
1091, 3, Yellow, entry
1091, 4, White, entry
1092, 1, Orange, entry
1092, 2, Orange, entry
1092, 3, Yellow, entry
1092, 4, None, exit
1093, 1, Orange, entry
1093, 2, Orange, entry
1093, 3, Yellow, entry
1093, 4, None, entry
1094, 1, Orange, entry
1094, 2, Orange, entry
1094, 3, Yellow, entry
1094, 4, None, entry
1095, 1, Orange, entry
1095, 2, Orange, entry
1095, 3, Yellow, entry
1095, 4, None, entry
1096, 1, Orange, entry
1096, 2, Orange, entry
1096, 3, Yellow, entry
1096, 4, None, entry
1097, 1, Orange, entry
1097, 2, Orange, entry
1097, 3, Yellow, entry
1097, 4, None, entry
1098, 1, Orange, entry
1098, 2, Orange, entry
1098, 3, Yellow, entry
1098, 4, White, exit
1099, 1, Orange, entry
1099, 2, Orange, entry
1099, 3, Yellow, entry
1099, 4, White, entry
1100, 1, Orange, entry
1100, 2, Orange, entry
1100, 3, Yellow, entry
1100, 4, None, exit
1101, 1, Orange, entry
1101, 2, Orange, entry
1101, 3, Yellow, entry
1101, 4, None, entry
1102, 1, Orange, entry
1102, 2, Orange, entry
1102, 3, Yellow, entry
1102, 4, White, exit
1103, 1, Orange, entry
1103, 2, Orange, entry
1103, 3, Yellow, entry
1103, 4, None, exit
1104, 1, Orange, entry
1104, 2, Orange, entry
1104, 3, Yellow, entry
1104, 4, White, exit
1105, 1, Orange, entry
1105, 2, Orange, entry
1105, 3, Yellow, entry
1105, 4, White, entry
1106, 1, Orange, entry
1106, 2, Orange, entry
1106, 3, Yellow, entry
1106, 4, None, exit
1107, 1, Orange, entry
1107, 2, Orange, entry
1107, 3, Yellow, entry
1107, 4, None, entry
1108, 1, Orange, entry
1108, 2, Orange, entry
1108, 3, Yellow, entry
1108, 4, White, exit
1109, 1, Orange, entry
1109, 2, Orange, entry
1109, 3, Yellow, entry
1109, 4, White, entry
1110, 1, Orange, entry
1110, 2, Orange, entry
1110, 3, Yellow, entry
1110, 4, None, exit
1111, 1, Orange, entry
1111, 2, Orange, entry
1111, 3, Yellow, entry
1111, 4, None, entry
1112, 1, Orange, entry
1112, 2, Orange, entry
1112, 3, Yellow, entry
1112, 4, White, exit
1113, 1, Orange, entry
1113, 2, Orange, entry
1113, 3, Yellow, entry
1113, 4, White, entry
1114, 1, Orange, entry
1114, 2, Orange, entry
1114, 3, Yellow, entry
1114, 4, None, exit
1115, 1, Orange, entry
1115, 2, Orange, entry
1115, 3, Yellow, entry
1115, 4, None, entry
1116, 1, Orange, entry
1116, 2, Orange, entry
1116, 3, Yellow, entry
1116, 4, None, entry
1117, 1, Orange, entry
1117, 2, Orange, entry
1117, 3, Yellow, entry
1117, 4, None, entry
1118, 1, Orange, entry
1118, 2, Orange, entry
1118, 3, Yellow, entry
1118, 4, None, entry
1119, 1, Orange, entry
1119, 2, Orange, entry
1119, 3, Yellow, entry
1119, 4, None, entry
1120, 1, Orange, entry
1120, 2, Orange, entry
1120, 3, Yellow, entry
1120, 4, None, entry
1121, 1, Orange, entry
1121, 2, Orange, entry
1121, 3, Yellow, entry
1121, 4, None, entry
1122, 1, Orange, entry
1122, 2, Orange, entry
1122, 3, Yellow, entry
1122, 4, None, entry
1123, 1, Orange, entry
1123, 2, Orange, entry
1123, 3, Yellow, entry
1123, 4, None, entry
1124, 1, Orange, entry
1124, 2, Orange, entry
1124, 3, Yellow, entry
1124, 4, None, entry
1125, 1, Orange, entry
1125, 2, Orange, entry
1125, 3, Yellow, entry
1125, 4, None, entry
1126, 1, Orange, entry
1126, 2, Orange, entry
1126, 3, Yellow, entry
1126, 4, None, entry
1127, 1, Green, exit
1127, 2, Orange, entry
1127, 3, Yellow, entry
1127, 4, None, entry
1128, 1, Green, entry
1128, 2, Orange, entry
1128, 3, Yellow, entry
1128, 4, White, exit
1129, 1, Green, entry
1129, 2, Orange, entry
1129, 3, Yellow, entry
1129, 4, None, exit
1130, 1, Green, entry
1130, 2, Orange, entry
1130, 3, Yellow, entry
1130, 4, White, exit
1131, 1, Green, entry
1131, 2, Orange, entry
1131, 3, Yellow, entry
1131, 4, White, entry
1132, 1, Orange, exit
1132, 2, Orange, entry
1132, 3, Yellow, entry
1132, 4, White, entry
1133, 1, Orange, entry
1133, 2, Orange, entry
1133, 3, Yellow, entry
1133, 4, White, entry
1134, 1, Orange, entry
1134, 2, Orange, entry
1134, 3, Yellow, entry
1134, 4, White, entry
1135, 1, Orange, entry
1135, 2, Orange, entry
1135, 3, Yellow, entry
1135, 4, White, entry
1136, 1, Green, exit
1136, 2, Orange, entry
1136, 3, Yellow, entry
1136, 4, White, entry
1137, 1, Green, entry
1137, 2, Orange, entry
1137, 3, Yellow, entry
1137, 4, White, entry
1138, 1, Green, entry
1138, 2, Orange, entry
1138, 3, Yellow, entry
1138, 4, White, entry
1139, 1, Green, entry
1139, 2, Orange, entry
1139, 3, Yellow, entry
1139, 4, White, entry
1140, 1, Green, entry
1140, 2, Orange, entry
1140, 3, Yellow, entry
1140, 4, White, entry
1141, 1, Orange, exit
1141, 2, Orange, entry
1141, 3, Yellow, entry
1141, 4, White, entry
1142, 1, Orange, entry
1142, 2, Orange, entry
1142, 3, Yellow, entry
1142, 4, White, entry
1143, 1, Orange, entry
1143, 2, Orange, entry
1143, 3, Yellow, entry
1143, 4, White, entry
1144, 1, Green, exit
1144, 2, Orange, entry
1144, 3, Yellow, entry
1144, 4, White, entry
1145, 1, Green, entry
1145, 2, Orange, entry
1145, 3, Yellow, entry
1145, 4, White, entry
1146, 1, Green, entry
1146, 2, Orange, entry
1146, 3, Yellow, entry
1146, 4, White, entry
1147, 1, Green, entry
1147, 2, Orange, entry
1147, 3, Yellow, entry
1147, 4, White, entry
1148, 1, Orange, exit
1148, 2, Orange, entry
1148, 3, Yellow, entry
1148, 4, White, entry
1149, 1, Green, exit
1149, 2, Orange, entry
1149, 3, Yellow, entry
1149, 4, White, entry
1150, 1, Orange, exit
1150, 2, Orange, entry
1150, 3, Yellow, entry
1150, 4, White, entry
1151, 1, Orange, entry
1151, 2, Orange, entry
1151, 3, Yellow, entry
1151, 4, White, entry
1152, 1, Orange, entry
1152, 2, Orange, entry
1152, 3, Yellow, entry
1152, 4, White, entry
1153, 1, Orange, entry
1153, 2, Orange, entry
1153, 3, Yellow, entry
1153, 4, White, entry
1154, 1, Orange, entry
1154, 2, Orange, entry
1154, 3, Yellow, entry
1154, 4, White, entry
1155, 1, Orange, entry
1155, 2, Orange, entry
1155, 3, Yellow, entry
1155, 4, White, entry
1156, 1, Orange, entry
1156, 2, Orange, entry
1156, 3, Yellow, entry
1156, 4, White, entry
1157, 1, Green, exit
1157, 2, Orange, entry
1157, 3, Yellow, entry
1157, 4, White, entry
1158, 1, Green, entry
1158, 2, Orange, entry
1158, 3, Yellow, entry
1158, 4, White, entry
1159, 1, Green, entry
1159, 2, Orange, entry
1159, 3, Yellow, entry
1159, 4, White, entry
1160, 1, Green, entry
1160, 2, Orange, entry
1160, 3, Yellow, entry
1160, 4, White, entry
1161, 1, Orange, exit
1161, 2, Orange, entry
1161, 3, Yellow, entry
1161, 4, White, entry
1162, 1, Green, exit
1162, 2, Orange, entry
1162, 3, Yellow, entry
1162, 4, White, entry
1163, 1, Green, entry
1163, 2, Orange, entry
1163, 3, Yellow, entry
1163, 4, White, entry
1164, 1, Green, entry
1164, 2, Orange, entry
1164, 3, Yellow, entry
1164, 4, White, entry
1165, 1, Orange, exit
1165, 2, Orange, entry
1165, 3, Yellow, entry
1165, 4, White, entry
1166, 1, Orange, entry
1166, 2, Orange, entry
1166, 3, Yellow, entry
1166, 4, White, entry
1167, 1, Orange, entry
1167, 2, Orange, entry
1167, 3, Yellow, entry
1167, 4, White, entry
1168, 1, Orange, entry
1168, 2, Orange, entry
1168, 3, Yellow, entry
1168, 4, White, entry
1169, 1, Orange, entry
1169, 2, Orange, entry
1169, 3, Yellow, entry
1169, 4, White, entry
1170, 1, Orange, entry
1170, 2, Orange, entry
1170, 3, Yellow, entry
1170, 4, White, entry
1171, 1, Orange, entry
1171, 2, Orange, entry
1171, 3, Yellow, entry
1171, 4, White, entry
1172, 1, Orange, entry
1172, 2, Orange, entry
1172, 3, Yellow, entry
1172, 4, White, entry
1173, 1, Orange, entry
1173, 2, Orange, entry
1173, 3, Yellow, entry
1173, 4, White, entry
1174, 1, Orange, entry
1174, 2, Orange, entry
1174, 3, Yellow, entry
1174, 4, White, entry
1175, 1, Green, exit
1175, 2, Orange, entry
1175, 3, Yellow, entry
1175, 4, White, entry
1176, 1, Orange, exit
1176, 2, Orange, entry
1176, 3, Yellow, entry
1176, 4, White, entry
1177, 1, Orange, entry
1177, 2, Orange, entry
1177, 3, Yellow, entry
1177, 4, White, entry
1178, 1, Orange, entry
1178, 2, Orange, entry
1178, 3, Yellow, entry
1178, 4, White, entry
1179, 1, Green, exit
1179, 2, Orange, entry
1179, 3, Yellow, entry
1179, 4, White, entry
1180, 1, Green, entry
1180, 2, Orange, entry
1180, 3, Yellow, entry
1180, 4, White, entry
1181, 1, Orange, exit
1181, 2, Orange, entry
1181, 3, Yellow, entry
1181, 4, White, entry
1182, 1, Orange, entry
1182, 2, Orange, entry
1182, 3, Yellow, entry
1182, 4, White, entry
1183, 1, Orange, entry
1183, 2, Orange, entry
1183, 3, Yellow, entry
1183, 4, White, entry
1184, 1, Green, exit
1184, 2, Orange, entry
1184, 3, Yellow, entry
1184, 4, White, entry
1185, 1, Green, entry
1185, 2, Orange, entry
1185, 3, Yellow, entry
1185, 4, White, entry
1186, 1, Green, entry
1186, 2, Orange, entry
1186, 3, Yellow, entry
1186, 4, White, entry
1187, 1, Green, entry
1187, 2, Orange, entry
1187, 3, Yellow, entry
1187, 4, White, entry
1188, 1, Green, entry
1188, 2, Orange, entry
1188, 3, Yellow, entry
1188, 4, White, entry
1189, 1, Green, entry
1189, 2, Orange, entry
1189, 3, Yellow, entry
1189, 4, White, entry
1190, 1, Green, entry
1190, 2, Orange, entry
1190, 3, Yellow, entry
1190, 4, White, entry
1191, 1, Green, entry
1191, 2, Orange, entry
1191, 3, Yellow, entry
1191, 4, White, entry
1192, 1, Orange, exit
1192, 2, Orange, entry
1192, 3, Yellow, entry
1192, 4, White, entry
1193, 1, Orange, entry
1193, 2, Orange, entry
1193, 3, Yellow, entry
1193, 4, White, entry
1194, 1, Orange, entry
1194, 2, Orange, entry
1194, 3, Yellow, entry
1194, 4, White, entry
1195, 1, Orange, entry
1195, 2, Orange, entry
1195, 3, Yellow, entry
1195, 4, White, entry
1196, 1, Orange, entry
1196, 2, Orange, entry
1196, 3, Yellow, entry
1196, 4, White, entry
1197, 1, Orange, entry
1197, 2, Orange, entry
1197, 3, Yellow, entry
1197, 4, White, entry
1198, 1, Orange, entry
1198, 2, Orange, entry
1198, 3, Yellow, entry
1198, 4, White, entry
1199, 1, Orange, entry
1199, 2, Orange, entry
1199, 3, Yellow, entry
1199, 4, White, entry
1200, 1, Orange, entry
1200, 2, Orange, entry
1200, 3, Yellow, entry
1200, 4, White, entry
1201, 1, Orange, entry
1201, 2, Orange, entry
1201, 3, Yellow, entry
1201, 4, White, entry
1202, 1, Green, exit
1202, 2, Orange, entry
1202, 3, Yellow, entry
1202, 4, White, entry
1203, 1, Green, entry
1203, 2, Orange, entry
1203, 3, Yellow, entry
1203, 4, White, entry
1204, 1, Orange, exit
1204, 2, Orange, entry
1204, 3, Yellow, entry
1204, 4, White, entry
1205, 1, Orange, entry
1205, 2, Orange, entry
1205, 3, Yellow, entry
1205, 4, White, entry
1206, 1, Orange, entry
1206, 2, Orange, entry
1206, 3, Yellow, entry
1206, 4, White, entry
1207, 1, Orange, entry
1207, 2, Orange, entry
1207, 3, Yellow, entry
1207, 4, White, entry
1208, 1, Orange, entry
1208, 2, Orange, entry
1208, 3, Yellow, entry
1208, 4, White, entry
1209, 1, Orange, entry
1209, 2, Orange, entry
1209, 3, Yellow, entry
1209, 4, White, entry
1210, 1, Orange, entry
1210, 2, Orange, entry
1210, 3, Yellow, entry
1210, 4, White, entry
1211, 1, Orange, entry
1211, 2, Orange, entry
1211, 3, Yellow, entry
1211, 4, White, entry
1212, 1, Orange, entry
1212, 2, Orange, entry
1212, 3, Yellow, entry
1212, 4, White, entry
1213, 1, Orange, entry
1213, 2, Orange, entry
1213, 3, Yellow, entry
1213, 4, White, entry
1214, 1, Orange, entry
1214, 2, Orange, entry
1214, 3, Yellow, entry
1214, 4, White, entry
1215, 1, Orange, entry
1215, 2, Orange, entry
1215, 3, Yellow, entry
1215, 4, White, entry
1216, 1, Orange, entry
1216, 2, Orange, entry
1216, 3, Yellow, entry
1216, 4, White, entry
1217, 1, Orange, entry
1217, 2, Orange, entry
1217, 3, Yellow, entry
1217, 4, White, entry
1218, 1, Orange, entry
1218, 2, Orange, entry
1218, 3, Yellow, entry
1218, 4, White, entry
1219, 1, Orange, entry
1219, 2, Orange, entry
1219, 3, Yellow, entry
1219, 4, White, entry
1220, 1, Orange, entry
1220, 2, Orange, entry
1220, 3, Yellow, entry
1220, 4, White, entry
1221, 1, Orange, entry
1221, 2, Orange, entry
1221, 3, Yellow, entry
1221, 4, White, entry
1222, 1, Orange, entry
1222, 2, Orange, entry
1222, 3, Yellow, entry
1222, 4, White, entry
1223, 1, Orange, entry
1223, 2, Orange, entry
1223, 3, Yellow, entry
1223, 4, White, entry
1224, 1, Orange, entry
1224, 2, Orange, entry
1224, 3, Yellow, entry
1224, 4, White, entry
1225, 1, Orange, entry
1225, 2, Orange, entry
1225, 3, Yellow, entry
1225, 4, White, entry
1226, 1, Orange, entry
1226, 2, Orange, entry
1226, 3, Yellow, entry
1226, 4, White, entry
1227, 1, Green, exit
1227, 2, Orange, entry
1227, 3, Yellow, entry
1227, 4, White, entry
1228, 1, Orange, exit
1228, 2, Orange, entry
1228, 3, Yellow, entry
1228, 4, White, entry
1229, 1, Orange, entry
1229, 2, Orange, entry
1229, 3, Yellow, entry
1229, 4, White, entry
1230, 1, Orange, entry
1230, 2, Orange, entry
1230, 3, Yellow, entry
1230, 4, White, entry
1231, 1, Orange, entry
1231, 2, Orange, entry
1231, 3, Yellow, entry
1231, 4, White, entry
1232, 1, Orange, entry
1232, 2, Orange, entry
1232, 3, Yellow, entry
1232, 4, White, entry
1233, 1, Orange, entry
1233, 2, Orange, entry
1233, 3, Yellow, entry
1233, 4, White, entry
1234, 1, Orange, entry
1234, 2, Orange, entry
1234, 3, Yellow, entry
1234, 4, White, entry
1235, 1, Orange, entry
1235, 2, Orange, entry
1235, 3, Yellow, entry
1235, 4, White, entry
1236, 1, Orange, entry
1236, 2, Orange, entry
1236, 3, Yellow, entry
1236, 4, White, entry
1237, 1, Orange, entry
1237, 2, Orange, entry
1237, 3, Yellow, entry
1237, 4, White, entry
1238, 1, Orange, entry
1238, 2, Orange, entry
1238, 3, Yellow, entry
1238, 4, White, entry
1239, 1, Orange, entry
1239, 2, Orange, entry
1239, 3, Yellow, entry
1239, 4, White, entry
1240, 1, Green, exit
1240, 2, Orange, entry
1240, 3, Yellow, entry
1240, 4, White, entry
1241, 1, Green, entry
1241, 2, Orange, entry
1241, 3, Yellow, entry
1241, 4, White, entry
1242, 1, Green, entry
1242, 2, Orange, entry
1242, 3, Yellow, entry
1242, 4, White, entry
1243, 1, Orange, exit
1243, 2, Orange, entry
1243, 3, Yellow, entry
1243, 4, White, entry
1244, 1, Orange, entry
1244, 2, Orange, entry
1244, 3, Yellow, entry
1244, 4, White, entry
1245, 1, Green, exit
1245, 2, Orange, entry
1245, 3, Yellow, entry
1245, 4, White, entry
1246, 1, Orange, exit
1246, 2, Orange, entry
1246, 3, Yellow, entry
1246, 4, White, entry
1247, 1, Orange, entry
1247, 2, Orange, entry
1247, 3, Yellow, entry
1247, 4, White, entry
1248, 1, Orange, entry
1248, 2, Orange, entry
1248, 3, Yellow, entry
1248, 4, White, entry
1249, 1, Orange, entry
1249, 2, Orange, entry
1249, 3, Yellow, entry
1249, 4, White, entry
1250, 1, Orange, entry
1250, 2, Orange, entry
1250, 3, Yellow, entry
1250, 4, White, entry
1251, 1, Orange, entry
1251, 2, Orange, entry
1251, 3, Yellow, entry
1251, 4, White, entry
